"UF";"Abrangência";"Partido";"Eleitores";"%"
"ES";"ATÍLIO VIVÁCQUA";"PROS";"4";"0,001"
"ES";"ATÍLIO VIVÁCQUA";"PRP";"30";"0,009"
"ES";"ATÍLIO VIVÁCQUA";"PSB";"179";"0,052"
"ES";"ATÍLIO VIVÁCQUA";"PSC";"48";"0,014"
"ES";"ATÍLIO VIVÁCQUA";"PSD";"127";"0,037"
"ES";"ATÍLIO VIVÁCQUA";"PSDB";"155";"0,045"
"ES";"ATÍLIO VIVÁCQUA";"PSL";"1";"0,000"
"ES";"ATÍLIO VIVÁCQUA";"PSOL";"10";"0,003"
"ES";"ATÍLIO VIVÁCQUA";"PSTU";"27";"0,008"
"ES";"ATÍLIO VIVÁCQUA";"PT";"137";"0,040"
"ES";"ATÍLIO VIVÁCQUA";"PTB";"191";"0,056"
"ES";"ATÍLIO VIVÁCQUA";"PTC";"20";"0,006"
"ES";"ATÍLIO VIVÁCQUA";"PV";"54";"0,016"
"ES";"BAIXO GUANDU";"AVANTE";"58";"0,017"
"ES";"BAIXO GUANDU";"DC";"95";"0,028"
"ES";"BAIXO GUANDU";"DEM";"218";"0,064"
"ES";"BAIXO GUANDU";"MDB";"824";"0,240"
"ES";"BAIXO GUANDU";"NOVO";"1";"0,000"
"ES";"BAIXO GUANDU";"PATRI";"60";"0,017"
"ES";"BAIXO GUANDU";"PC DO B";"114";"0,033"
"ES";"BAIXO GUANDU";"PDT";"265";"0,077"
"ES";"BAIXO GUANDU";"PHS";"33";"0,010"
"ES";"BAIXO GUANDU";"PMB";"4";"0,001"
"ES";"BAIXO GUANDU";"PMN";"66";"0,019"
"ES";"BAIXO GUANDU";"PODE";"33";"0,010"
"ES";"BAIXO GUANDU";"PP";"510";"0,149"
"ES";"BAIXO GUANDU";"PPL";"2";"0,001"
"ES";"BAIXO GUANDU";"PPS";"189";"0,055"
"ES";"BAIXO GUANDU";"PR";"136";"0,040"
"ES";"BAIXO GUANDU";"PRB";"70";"0,020"
"ES";"BAIXO GUANDU";"PROS";"24";"0,007"
"ES";"BAIXO GUANDU";"PRP";"75";"0,022"
"ES";"BAIXO GUANDU";"PRTB";"30";"0,009"
"ES";"BAIXO GUANDU";"PSB";"148";"0,043"
"ES";"BAIXO GUANDU";"PSC";"70";"0,020"
"ES";"BAIXO GUANDU";"PSD";"85";"0,025"
"ES";"BAIXO GUANDU";"PSDB";"178";"0,052"
"ES";"BAIXO GUANDU";"PSL";"50";"0,015"
"ES";"BAIXO GUANDU";"PSOL";"2";"0,001"
"ES";"BAIXO GUANDU";"PSTU";"1";"0,000"
"ES";"BAIXO GUANDU";"PT";"183";"0,053"
"ES";"BAIXO GUANDU";"PTB";"162";"0,047"
"ES";"BAIXO GUANDU";"PTC";"69";"0,020"
"ES";"BAIXO GUANDU";"PV";"52";"0,015"
"ES";"BAIXO GUANDU";"REDE";"15";"0,004"
"ES";"BAIXO GUANDU";"SD";"40";"0,012"
"ES";"BARRA DE SÃO FRANCISCO";"AVANTE";"50";"0,015"
"ES";"BARRA DE SÃO FRANCISCO";"DC";"17";"0,005"
"ES";"BARRA DE SÃO FRANCISCO";"DEM";"188";"0,055"
"ES";"BARRA DE SÃO FRANCISCO";"MDB";"383";"0,112"
"ES";"BARRA DE SÃO FRANCISCO";"NOVO";"1";"0,000"
"ES";"BARRA DE SÃO FRANCISCO";"PATRI";"43";"0,013"
"ES";"BARRA DE SÃO FRANCISCO";"PC DO B";"39";"0,011"
"ES";"BARRA DE SÃO FRANCISCO";"PDT";"469";"0,137"
"ES";"BARRA DE SÃO FRANCISCO";"PHS";"34";"0,010"
"ES";"BARRA DE SÃO FRANCISCO";"PMN";"41";"0,012"
"ES";"BARRA DE SÃO FRANCISCO";"PODE";"27";"0,008"
"ES";"BARRA DE SÃO FRANCISCO";"PP";"633";"0,184"
"ES";"BARRA DE SÃO FRANCISCO";"PPS";"247";"0,072"
"ES";"BARRA DE SÃO FRANCISCO";"PR";"101";"0,029"
"ES";"BARRA DE SÃO FRANCISCO";"PRB";"62";"0,018"
"ES";"BARRA DE SÃO FRANCISCO";"PROS";"11";"0,003"
"ES";"BARRA DE SÃO FRANCISCO";"PRP";"34";"0,010"
"ES";"BARRA DE SÃO FRANCISCO";"PRTB";"29";"0,008"
"ES";"BARRA DE SÃO FRANCISCO";"PSB";"271";"0,079"
"ES";"BARRA DE SÃO FRANCISCO";"PSC";"123";"0,036"
"ES";"BARRA DE SÃO FRANCISCO";"PSD";"213";"0,062"
