"UF";"Abrangência";"Partido";"Eleitores";"%"
"PE";"ÁGUAS BELAS";"NOVO";"1";"0,000"
"PE";"ÁGUAS BELAS";"PATRIOTA";"90";"0,016"
"PE";"ÁGUAS BELAS";"PCB";"3";"0,001"
"PE";"ÁGUAS BELAS";"PCDOB";"130";"0,023"
"PE";"ÁGUAS BELAS";"PDT";"115";"0,020"
"PE";"ÁGUAS BELAS";"PL";"24";"0,004"
"PE";"ÁGUAS BELAS";"PMB";"2";"0,000"
"PE";"ÁGUAS BELAS";"PMN";"35";"0,006"
"PE";"ÁGUAS BELAS";"PODE";"99";"0,017"
"PE";"ÁGUAS BELAS";"PP";"240";"0,042"
"PE";"ÁGUAS BELAS";"PROS";"10";"0,002"
"PE";"ÁGUAS BELAS";"PRTB";"27";"0,005"
"PE";"ÁGUAS BELAS";"PSB";"142";"0,025"
"PE";"ÁGUAS BELAS";"PSC";"87";"0,015"
"PE";"ÁGUAS BELAS";"PSD";"121";"0,021"
"PE";"ÁGUAS BELAS";"PSDB";"231";"0,040"
"PE";"ÁGUAS BELAS";"PSL";"33";"0,006"
"PE";"ÁGUAS BELAS";"PSOL";"7";"0,001"
"PE";"ÁGUAS BELAS";"PT";"454";"0,079"
"PE";"ÁGUAS BELAS";"PTB";"108";"0,019"
"PE";"ÁGUAS BELAS";"PTC";"28";"0,005"
"PE";"ÁGUAS BELAS";"PV";"152";"0,027"
"PE";"ÁGUAS BELAS";"REPUBLICANOS";"27";"0,005"
"PE";"ÁGUAS BELAS";"SOLIDARIEDADE";"30";"0,005"
"PE";"ALAGOINHA";"CIDADANIA";"6";"0,001"
"PE";"ALAGOINHA";"DEM";"44";"0,008"
"PE";"ALAGOINHA";"MDB";"210";"0,037"
"PE";"ALAGOINHA";"NOVO";"1";"0,000"
"PE";"ALAGOINHA";"PATRIOTA";"62";"0,011"
"PE";"ALAGOINHA";"PCDOB";"33";"0,006"
"PE";"ALAGOINHA";"PDT";"45";"0,008"
"PE";"ALAGOINHA";"PL";"25";"0,004"
"PE";"ALAGOINHA";"PMB";"2";"0,000"
"PE";"ALAGOINHA";"PMN";"12";"0,002"
"PE";"ALAGOINHA";"PP";"54";"0,009"
"PE";"ALAGOINHA";"PROS";"3";"0,001"
"PE";"ALAGOINHA";"PRTB";"1";"0,000"
"PE";"ALAGOINHA";"PSB";"129";"0,023"
"PE";"ALAGOINHA";"PSC";"3";"0,001"
"PE";"ALAGOINHA";"PSD";"13";"0,002"
"PE";"ALAGOINHA";"PSDB";"65";"0,011"
"PE";"ALAGOINHA";"PSL";"28";"0,005"
"PE";"ALAGOINHA";"PSOL";"61";"0,011"
"PE";"ALAGOINHA";"PT";"184";"0,032"
"PE";"ALAGOINHA";"PTB";"45";"0,008"
"PE";"ALAGOINHA";"PTC";"28";"0,005"
"PE";"ALAGOINHA";"PV";"7";"0,001"
"PE";"ALAGOINHA";"REPUBLICANOS";"44";"0,008"
"PE";"ALAGOINHA";"SOLIDARIEDADE";"8";"0,001"
"PE";"ALIANÇA";"AVANTE";"35";"0,006"
"PE";"ALIANÇA";"CIDADANIA";"80";"0,014"
"PE";"ALIANÇA";"DC";"101";"0,018"
"PE";"ALIANÇA";"DEM";"82";"0,014"
"PE";"ALIANÇA";"MDB";"71";"0,012"
"PE";"ALIANÇA";"NOVO";"1";"0,000"
"PE";"ALIANÇA";"PATRIOTA";"28";"0,005"
"PE";"ALIANÇA";"PCB";"4";"0,001"
"PE";"ALIANÇA";"PCDOB";"274";"0,048"
"PE";"ALIANÇA";"PDT";"220";"0,038"
"PE";"ALIANÇA";"PL";"270";"0,047"
"PE";"ALIANÇA";"PMN";"117";"0,020"
"PE";"ALIANÇA";"PODE";"58";"0,010"
"PE";"ALIANÇA";"PP";"203";"0,035"
"PE";"ALIANÇA";"PROS";"68";"0,012"
"PE";"ALIANÇA";"PRTB";"19";"0,003"
"PE";"ALIANÇA";"PSB";"69";"0,012"
"PE";"ALIANÇA";"PSC";"38";"0,007"
"PE";"ALIANÇA";"PSD";"67";"0,012"
"PE";"ALIANÇA";"PSDB";"109";"0,019"
"PE";"ALIANÇA";"PSL";"47";"0,008"
"PE";"ALIANÇA";"PSOL";"6";"0,001"
