"UF";"Abrangência";"Partido";"Eleitores";"%"
"PA";"ANANINDEUA";"PP";"1128";"0,191"
"PA";"ANANINDEUA";"PROS";"256";"0,043"
"PA";"ANANINDEUA";"PRTB";"166";"0,028"
"PA";"ANANINDEUA";"PSB";"621";"0,105"
"PA";"ANANINDEUA";"PSC";"1173";"0,199"
"PA";"ANANINDEUA";"PSD";"156";"0,026"
"PA";"ANANINDEUA";"PSDB";"1521";"0,258"
"PA";"ANANINDEUA";"PSL";"38";"0,006"
"PA";"ANANINDEUA";"PSOL";"1319";"0,224"
"PA";"ANANINDEUA";"PSTU";"79";"0,013"
"PA";"ANANINDEUA";"PT";"1322";"0,224"
"PA";"ANANINDEUA";"PTB";"1828";"0,310"
"PA";"ANANINDEUA";"PTC";"210";"0,036"
"PA";"ANANINDEUA";"PV";"778";"0,132"
"PA";"ANANINDEUA";"REDE";"46";"0,008"
"PA";"ANANINDEUA";"REPUBLICANOS";"5019";"0,851"
"PA";"ANANINDEUA";"SOLIDARIEDADE";"522";"0,089"
"PA";"ANANINDEUA";"UP";"2";"0,000"
"PA";"ANAPU";"AVANTE";"16";"0,003"
"PA";"ANAPU";"CIDADANIA";"41";"0,007"
"PA";"ANAPU";"DC";"7";"0,001"
"PA";"ANAPU";"DEM";"62";"0,011"
"PA";"ANAPU";"MDB";"369";"0,063"
"PA";"ANAPU";"PATRIOTA";"102";"0,017"
"PA";"ANAPU";"PCDOB";"26";"0,004"
"PA";"ANAPU";"PDT";"81";"0,014"
"PA";"ANAPU";"PL";"74";"0,013"
"PA";"ANAPU";"PMN";"18";"0,003"
"PA";"ANAPU";"PODE";"25";"0,004"
"PA";"ANAPU";"PP";"59";"0,010"
"PA";"ANAPU";"PROS";"6";"0,001"
"PA";"ANAPU";"PRTB";"50";"0,008"
"PA";"ANAPU";"PSB";"88";"0,015"
"PA";"ANAPU";"PSC";"145";"0,025"
"PA";"ANAPU";"PSD";"209";"0,035"
"PA";"ANAPU";"PSDB";"114";"0,019"
"PA";"ANAPU";"PSL";"5";"0,001"
"PA";"ANAPU";"PSOL";"11";"0,002"
"PA";"ANAPU";"PT";"301";"0,051"
"PA";"ANAPU";"PTB";"151";"0,026"
"PA";"ANAPU";"PTC";"40";"0,007"
"PA";"ANAPU";"PV";"26";"0,004"
"PA";"ANAPU";"REPUBLICANOS";"61";"0,010"
"PA";"ANAPU";"SOLIDARIEDADE";"49";"0,008"
"PA";"AUGUSTO CORRÊA";"AVANTE";"3";"0,001"
"PA";"AUGUSTO CORRÊA";"CIDADANIA";"88";"0,015"
"PA";"AUGUSTO CORRÊA";"DC";"4";"0,001"
"PA";"AUGUSTO CORRÊA";"DEM";"161";"0,027"
"PA";"AUGUSTO CORRÊA";"MDB";"199";"0,034"
"PA";"AUGUSTO CORRÊA";"PATRIOTA";"26";"0,004"
"PA";"AUGUSTO CORRÊA";"PCDOB";"80";"0,014"
"PA";"AUGUSTO CORRÊA";"PDT";"194";"0,033"
"PA";"AUGUSTO CORRÊA";"PL";"109";"0,018"
"PA";"AUGUSTO CORRÊA";"PMN";"35";"0,006"
"PA";"AUGUSTO CORRÊA";"PODE";"15";"0,003"
