"UF";"Abrangência";"Partido";"Eleitores";"%"
"MA";"ALTAMIRA DO MARANHÃO";"MDB";"88";"0,016"
"MA";"ALTAMIRA DO MARANHÃO";"PATRIOTA";"92";"0,016"
"MA";"ALTAMIRA DO MARANHÃO";"PCDOB";"61";"0,011"
"MA";"ALTAMIRA DO MARANHÃO";"PDT";"94";"0,017"
"MA";"ALTAMIRA DO MARANHÃO";"PL";"39";"0,007"
"MA";"ALTAMIRA DO MARANHÃO";"PMN";"76";"0,014"
"MA";"ALTAMIRA DO MARANHÃO";"PODE";"21";"0,004"
"MA";"ALTAMIRA DO MARANHÃO";"PP";"47";"0,008"
"MA";"ALTAMIRA DO MARANHÃO";"PRTB";"10";"0,002"
"MA";"ALTAMIRA DO MARANHÃO";"PSB";"77";"0,014"
"MA";"ALTAMIRA DO MARANHÃO";"PSC";"41";"0,007"
"MA";"ALTAMIRA DO MARANHÃO";"PSD";"15";"0,003"
"MA";"ALTAMIRA DO MARANHÃO";"PSDB";"41";"0,007"
"MA";"ALTAMIRA DO MARANHÃO";"PSL";"39";"0,007"
"MA";"ALTAMIRA DO MARANHÃO";"PT";"27";"0,005"
"MA";"ALTAMIRA DO MARANHÃO";"PTB";"94";"0,017"
"MA";"ALTAMIRA DO MARANHÃO";"PTC";"36";"0,006"
"MA";"ALTAMIRA DO MARANHÃO";"PV";"45";"0,008"
"MA";"ALTAMIRA DO MARANHÃO";"REPUBLICANOS";"40";"0,007"
"MA";"ALTAMIRA DO MARANHÃO";"SOLIDARIEDADE";"18";"0,003"
"MA";"ALTO ALEGRE DO MARANHÃO";"AVANTE";"41";"0,007"
"MA";"ALTO ALEGRE DO MARANHÃO";"CIDADANIA";"48";"0,009"
"MA";"ALTO ALEGRE DO MARANHÃO";"DC";"5";"0,001"
"MA";"ALTO ALEGRE DO MARANHÃO";"DEM";"176";"0,031"
"MA";"ALTO ALEGRE DO MARANHÃO";"MDB";"109";"0,019"
"MA";"ALTO ALEGRE DO MARANHÃO";"PATRIOTA";"65";"0,012"
"MA";"ALTO ALEGRE DO MARANHÃO";"PCB";"54";"0,010"
"MA";"ALTO ALEGRE DO MARANHÃO";"PCDOB";"95";"0,017"
"MA";"ALTO ALEGRE DO MARANHÃO";"PDT";"157";"0,028"
"MA";"ALTO ALEGRE DO MARANHÃO";"PL";"109";"0,019"
"MA";"ALTO ALEGRE DO MARANHÃO";"PMN";"44";"0,008"
"MA";"ALTO ALEGRE DO MARANHÃO";"PODE";"88";"0,016"
"MA";"ALTO ALEGRE DO MARANHÃO";"PP";"82";"0,015"
"MA";"ALTO ALEGRE DO MARANHÃO";"PROS";"5";"0,001"
"MA";"ALTO ALEGRE DO MARANHÃO";"PRTB";"27";"0,005"
"MA";"ALTO ALEGRE DO MARANHÃO";"PSB";"116";"0,021"
"MA";"ALTO ALEGRE DO MARANHÃO";"PSC";"81";"0,014"
"MA";"ALTO ALEGRE DO MARANHÃO";"PSD";"10";"0,002"
"MA";"ALTO ALEGRE DO MARANHÃO";"PSDB";"162";"0,029"
"MA";"ALTO ALEGRE DO MARANHÃO";"PSL";"8";"0,001"
"MA";"ALTO ALEGRE DO MARANHÃO";"PSOL";"2";"0,000"
"MA";"ALTO ALEGRE DO MARANHÃO";"PT";"82";"0,015"
