"UF";"Abrangência";"Partido";"Eleitores";"%"
"MS";"ANAURILÂNDIA";"PV";"18";"0,006"
"MS";"ANAURILÂNDIA";"REPUBLICANOS";"52";"0,018"
"MS";"ANGÉLICA";"AVANTE";"8";"0,003"
"MS";"ANGÉLICA";"CIDADANIA";"66";"0,022"
"MS";"ANGÉLICA";"DC";"1";"0,000"
"MS";"ANGÉLICA";"DEM";"111";"0,038"
"MS";"ANGÉLICA";"MDB";"248";"0,084"
"MS";"ANGÉLICA";"PATRIOTA";"54";"0,018"
"MS";"ANGÉLICA";"PCB";"14";"0,005"
"MS";"ANGÉLICA";"PCDOB";"3";"0,001"
"MS";"ANGÉLICA";"PDT";"179";"0,061"
"MS";"ANGÉLICA";"PL";"121";"0,041"
"MS";"ANGÉLICA";"PMN";"1";"0,000"
"MS";"ANGÉLICA";"PODE";"2";"0,001"
"MS";"ANGÉLICA";"PP";"47";"0,016"
"MS";"ANGÉLICA";"PROS";"6";"0,002"
"MS";"ANGÉLICA";"PSB";"50";"0,017"
"MS";"ANGÉLICA";"PSC";"4";"0,001"
"MS";"ANGÉLICA";"PSD";"30";"0,010"
"MS";"ANGÉLICA";"PSDB";"196";"0,067"
"MS";"ANGÉLICA";"PSOL";"6";"0,002"
"MS";"ANGÉLICA";"PSTU";"15";"0,005"
"MS";"ANGÉLICA";"PT";"241";"0,082"
"MS";"ANGÉLICA";"PTB";"102";"0,035"
"MS";"ANGÉLICA";"PTC";"8";"0,003"
"MS";"ANGÉLICA";"PV";"37";"0,013"
"MS";"ANGÉLICA";"REPUBLICANOS";"53";"0,018"
"MS";"ANGÉLICA";"SOLIDARIEDADE";"1";"0,000"
"MS";"ANTÔNIO JOÃO";"AVANTE";"6";"0,002"
"MS";"ANTÔNIO JOÃO";"CIDADANIA";"61";"0,021"
"MS";"ANTÔNIO JOÃO";"DC";"22";"0,007"
"MS";"ANTÔNIO JOÃO";"DEM";"152";"0,052"
"MS";"ANTÔNIO JOÃO";"MDB";"382";"0,130"
"MS";"ANTÔNIO JOÃO";"PATRIOTA";"44";"0,015"
"MS";"ANTÔNIO JOÃO";"PCDOB";"38";"0,013"
"MS";"ANTÔNIO JOÃO";"PCO";"1";"0,000"
"MS";"ANTÔNIO JOÃO";"PDT";"226";"0,077"
"MS";"ANTÔNIO JOÃO";"PL";"36";"0,012"
"MS";"ANTÔNIO JOÃO";"PMB";"4";"0,001"
"MS";"ANTÔNIO JOÃO";"PMN";"4";"0,001"
"MS";"ANTÔNIO JOÃO";"PODE";"14";"0,005"
"MS";"ANTÔNIO JOÃO";"PP";"60";"0,020"
"MS";"ANTÔNIO JOÃO";"PROS";"4";"0,001"
"MS";"ANTÔNIO JOÃO";"PRTB";"1";"0,000"
"MS";"ANTÔNIO JOÃO";"PSB";"65";"0,022"
"MS";"ANTÔNIO JOÃO";"PSC";"4";"0,001"
"MS";"ANTÔNIO JOÃO";"PSD";"94";"0,032"
"MS";"ANTÔNIO JOÃO";"PSDB";"139";"0,047"
"MS";"ANTÔNIO JOÃO";"PSL";"8";"0,003"
"MS";"ANTÔNIO JOÃO";"PT";"96";"0,033"
"MS";"ANTÔNIO JOÃO";"PTB";"83";"0,028"
"MS";"ANTÔNIO JOÃO";"PTC";"9";"0,003"
"MS";"ANTÔNIO JOÃO";"PV";"22";"0,007"
"MS";"ANTÔNIO JOÃO";"REDE";"1";"0,000"
"MS";"ANTÔNIO JOÃO";"REPUBLICANOS";"75";"0,026"
"MS";"ANTÔNIO JOÃO";"SOLIDARIEDADE";"80";"0,027"
"MS";"APARECIDA DO TABOADO";"AVANTE";"1";"0,000"
"MS";"APARECIDA DO TABOADO";"CIDADANIA";"90";"0,031"
"MS";"APARECIDA DO TABOADO";"DC";"47";"0,016"
"MS";"APARECIDA DO TABOADO";"DEM";"148";"0,050"
"MS";"APARECIDA DO TABOADO";"MDB";"358";"0,122"
"MS";"APARECIDA DO TABOADO";"PATRIOTA";"25";"0,009"
"MS";"APARECIDA DO TABOADO";"PCDOB";"17";"0,006"
"MS";"APARECIDA DO TABOADO";"PDT";"255";"0,087"
"MS";"APARECIDA DO TABOADO";"PL";"323";"0,110"
"MS";"APARECIDA DO TABOADO";"PMB";"1";"0,000"
"MS";"APARECIDA DO TABOADO";"PMN";"42";"0,014"
"MS";"APARECIDA DO TABOADO";"PODE";"209";"0,071"
"MS";"APARECIDA DO TABOADO";"PP";"293";"0,100"
"MS";"APARECIDA DO TABOADO";"PROS";"3";"0,001"
"MS";"APARECIDA DO TABOADO";"PRTB";"2";"0,001"
"MS";"APARECIDA DO TABOADO";"PSB";"28";"0,010"
"MS";"APARECIDA DO TABOADO";"PSC";"25";"0,009"
"MS";"APARECIDA DO TABOADO";"PSD";"52";"0,018"
"MS";"APARECIDA DO TABOADO";"PSDB";"245";"0,083"
"MS";"APARECIDA DO TABOADO";"PSL";"17";"0,006"
"MS";"APARECIDA DO TABOADO";"PSOL";"2";"0,001"
"MS";"APARECIDA DO TABOADO";"PT";"225";"0,077"
"MS";"APARECIDA DO TABOADO";"PTB";"189";"0,064"
"MS";"APARECIDA DO TABOADO";"PTC";"27";"0,009"
"MS";"APARECIDA DO TABOADO";"PV";"63";"0,021"
"MS";"APARECIDA DO TABOADO";"REPUBLICANOS";"139";"0,047"
"MS";"APARECIDA DO TABOADO";"SOLIDARIEDADE";"35";"0,012"
"MS";"AQUIDAUANA";"AVANTE";"23";"0,008"
"MS";"AQUIDAUANA";"CIDADANIA";"156";"0,053"
"MS";"AQUIDAUANA";"DC";"31";"0,011"
"MS";"AQUIDAUANA";"DEM";"242";"0,082"
"MS";"AQUIDAUANA";"MDB";"430";"0,146"
"MS";"AQUIDAUANA";"NOVO";"8";"0,003"
"MS";"AQUIDAUANA";"PATRIOTA";"54";"0,018"
"MS";"AQUIDAUANA";"PCDOB";"45";"0,015"
"MS";"AQUIDAUANA";"PCO";"1";"0,000"
"MS";"AQUIDAUANA";"PDT";"439";"0,149"
"MS";"AQUIDAUANA";"PL";"94";"0,032"
"MS";"AQUIDAUANA";"PMN";"110";"0,037"
"MS";"AQUIDAUANA";"PODE";"95";"0,032"
"MS";"AQUIDAUANA";"PP";"307";"0,104"
"MS";"AQUIDAUANA";"PROS";"5";"0,002"
"MS";"AQUIDAUANA";"PRTB";"6";"0,002"
"MS";"AQUIDAUANA";"PSB";"114";"0,039"
"MS";"AQUIDAUANA";"PSC";"342";"0,116"
"MS";"AQUIDAUANA";"PSD";"129";"0,044"
"MS";"AQUIDAUANA";"PSDB";"433";"0,147"
"MS";"AQUIDAUANA";"PSL";"19";"0,006"
"MS";"AQUIDAUANA";"PSOL";"52";"0,018"
"MS";"AQUIDAUANA";"PT";"375";"0,128"
"MS";"AQUIDAUANA";"PTB";"388";"0,132"
"MS";"AQUIDAUANA";"PTC";"31";"0,011"
"MS";"AQUIDAUANA";"PV";"75";"0,026"
"MS";"AQUIDAUANA";"REDE";"3";"0,001"
"MS";"AQUIDAUANA";"REPUBLICANOS";"149";"0,051"
"MS";"AQUIDAUANA";"SOLIDARIEDADE";"380";"0,129"
"MS";"ARAL MOREIRA";"AVANTE";"4";"0,001"
"MS";"ARAL MOREIRA";"CIDADANIA";"49";"0,017"
"MS";"ARAL MOREIRA";"DEM";"224";"0,076"
"MS";"ARAL MOREIRA";"MDB";"187";"0,064"
"MS";"ARAL MOREIRA";"PATRIOTA";"63";"0,021"
"MS";"ARAL MOREIRA";"PDT";"89";"0,030"
"MS";"ARAL MOREIRA";"PL";"238";"0,081"
"MS";"ARAL MOREIRA";"PMN";"8";"0,003"
"MS";"ARAL MOREIRA";"PODE";"1";"0,000"
"MS";"ARAL MOREIRA";"PP";"35";"0,012"
"MS";"ARAL MOREIRA";"PROS";"41";"0,014"
"MS";"ARAL MOREIRA";"PSB";"14";"0,005"
"MS";"ARAL MOREIRA";"PSC";"54";"0,018"
"MS";"ARAL MOREIRA";"PSD";"63";"0,021"
"MS";"ARAL MOREIRA";"PSDB";"384";"0,131"
"MS";"ARAL MOREIRA";"PSL";"12";"0,004"
"MS";"ARAL MOREIRA";"PSOL";"3";"0,001"
"MS";"ARAL MOREIRA";"PT";"87";"0,030"
"MS";"ARAL MOREIRA";"PTB";"78";"0,027"
"MS";"ARAL MOREIRA";"PV";"10";"0,003"
"MS";"ARAL MOREIRA";"REPUBLICANOS";"53";"0,018"
